Tick 1377: Plants: 784, Herbivores: 483, Carnivores: 740
Tick 1378: Plants: 789, Herbivores: 523, Carnivores: 709
Tick 1379: Plants: 778, Herbivores: 534, Carnivores: 731
Tick 1380: Plants: 800, Herbivores: 470, Carnivores: 743
Tick 1381: Plants: 880, Herbivores: 502, Carnivores: 724
Tick 1382: Plants: 894, Herbivores: 493, Carnivores: 758
Tick 1383: Plants: 805, Herbivores: 472, Carnivores: 785
Tick 1384: Plants: 830, Herbivores: 482, Carnivores: 756
Tick 1385: Plants: 849, Herbivores: 471, Carnivores: 760
Tick 1386: Plants: 888, Herbivores: 467, Carnivores: 732
Tick 1387: Plants: 866, Herbivores: 466, Carnivores: 740
Tick 1388: Plants: 872, Herbivores: 486, Carnivores: 730
Tick 1389: Plants: 879, Herbivores: 500, Carnivores: 758
Tick 1390: Plants: 894, Herbivores: 469, Carnivores: 743
Tick 1391: Plants: 868, Herbivores: 464, Carnivores: 729
Tick 1392: Plants: 860, Herbivores: 483, Carnivores: 741
Tick 1393: Plants: 929, Herbivores: 458, Carnivores: 741
Tick 1394: Plants: 795, Herbivores: 424, Carnivores: 743
Tick 1395: Plants: 867, Herbivores: 467, Carnivores: 758
Tick 1396: Plants: 884, Herbivores: 449, Carnivores: 734
Tick 1397: Plants: 891, Herbivores: 478, Carnivores: 731
Tick 1398: Plants: 833, Herbivores: 444, Carnivores: 724
Tick 1399: Plants: 874, Herbivores: 455, Carnivores: 719
Tick 1400: Plants: 833, Herbivores: 442, Carnivores: 718
Tick 1401: Plants: 811, Herbivores: 453, Carnivores: 720
Tick 1402: Plants: 894, Herbivores: 425, Carnivores: 721
Tick 1403: Plants: 881, Herbivores: 433, Carnivores: 703
Tick 1404: Plants: 869, Herbivores: 440, Carnivores: 691
Tick 1405: Plants: 903, Herbivores: 459, Carnivores: 698
Tick 1406: Plants: 892, Herbivores: 449, Carnivores: 694
Tick 1407: Plants: 877, Herbivores: 419, Carnivores: 672
Tick 1408: Plants: 850, Herbivores: 469, Carnivores: 714
Tick 1409: Plants: 905, Herbivores: 492, Carnivores: 688
Tick 1410: Plants: 919, Herbivores: 470, Carnivores: 685
Tick 1411: Plants: 894, Herbivores: 494, Carnivores: 695
Tick 1412: Plants: 912, Herbivores: 471, Carnivores: 684
Tick 1413: Plants: 923, Herbivores: 508, Carnivores: 704
Tick 1414: Plants: 868, Herbivores: 505, Carnivores: 712
Tick 1415: Plants: 886, Herbivores: 520, Carnivores: 719
Tick 1416: Plants: 940, Herbivores: 541, Carnivores: 693
Tick 1417: Plants: 961, Herbivores: 546, Carnivores: 707
Tick 1418: Plants: 863, Herbivores: 539, Carnivores: 662
Tick 1419: Plants: 1275, Herbivores: 708, Carnivores: 737
Tick 1420: Plants: 1047, Herbivores: 640, Carnivores: 543
Tick 1421: Plants: 887, Herbivores: 575, Carnivores: 667
Tick 1422: Plants: 894, Herbivores: 616, Carnivores: 671
Tick 1423: Plants: 859, Herbivores: 584, Carnivores: 682
Tick 1424: Plants: 929, Herbivores: 601, Carnivores: 697
Tick 1425: Plants: 895, Herbivores: 585, Carnivores: 691
Tick 1426: Plants: 873, Herbivores: 595, Carnivores: 682
Tick 1427: Plants: 875, Herbivores: 610, Carnivores: 696
Tick 1428: Plants: 844, Herbivores: 602, Carnivores: 706
Tick 1429: Plants: 887, Herbivores: 603, Carnivores: 715
Tick 1430: Plants: 824, Herbivores: 603, Carnivores: 688
Tick 1431: Plants: 851, Herbivores: 594, Carnivores: 682
Tick 1432: Plants: 883, Herbivores: 636, Carnivores: 677
Tick 1433: Plants: 841, Herbivores: 616, Carnivores: 680
Tick 1434: Plants: 850, Herbivores: 628, Carnivores: 688
Tick 1435: Plants: 973, Herbivores: 631, Carnivores: 732
Tick 1436: Plants: 825, Herbivores: 587, Carnivores: 656
Tick 1437: Plants: 861, Herbivores: 576, Carnivores: 704
Tick 1438: Plants: 826, Herbivores: 547, Carnivores: 717
Tick 1439: Plants: 935, Herbivores: 561, Carnivores: 708
Tick 1440: Plants: 788, Herbivores: 543, Carnivores: 718
Tick 1441: Plants: 830, Herbivores: 546, Carnivores: 711
Tick 1442: Plants: 852, Herbivores: 575, Carnivores: 735
Tick 1443: Plants: 786, Herbivores: 509, Carnivores: 732
Tick 1444: Plants: 809, Herbivores: 521, Carnivores: 729
Tick 1445: Plants: 867, Herbivores: 555, Carnivores: 777
Tick 1446: Plants: 826, Herbivores: 535, Carnivores: 751
Tick 1447: Plants: 841, Herbivores: 524, Carnivores: 772
Tick 1448: Plants: 832, Herbivores: 520, Carnivores: 777
Tick 1449: Plants: 803, Herbivores: 504, Carnivores: 770
Tick 1450: Plants: 786, Herbivores: 518, Carnivores: 760
Tick 1451: Plants: 841, Herbivores: 490, Carnivores: 788
Tick 1452: Plants: 864, Herbivores: 501, Carnivores: 817
Tick 1453: Plants: 801, Herbivores: 523, Carnivores: 756
Tick 1454: Plants: 778, Herbivores: 515, Carnivores: 797
Tick 1455: Plants: 778, Herbivores: 519, Carnivores: 792
Tick 1456: Plants: 796, Herbivores: 489, Carnivores: 771
Tick 1457: Plants: 788, Herbivores: 521, Carnivores: 818
Tick 1458: Plants: 712, Herbivores: 479, Carnivores: 795
Tick 1459: Plants: 751, Herbivores: 513, Carnivores: 788
Tick 1460: Plants: 708, Herbivores: 478, Carnivores: 789
Tick 1461: Plants: 733, Herbivores: 525, Carnivores: 792
Tick 1462: Plants: 777, Herbivores: 497, Carnivores: 794
Tick 1463: Plants: 765, Herbivores: 513, Carnivores: 791
Tick 1464: Plants: 733, Herbivores: 500, Carnivores: 773
Tick 1465: Plants: 728, Herbivores: 521, Carnivores: 829
Tick 1466: Plants: 806, Herbivores: 569, Carnivores: 831
Tick 1467: Plants: 728, Herbivores: 534, Carnivores: 768
Tick 1468: Plants: 740, Herbivores: 538, Carnivores: 771
Tick 1469: Plants: 740, Herbivores: 544, Carnivores: 749
Tick 1470: Plants: 744, Herbivores: 510, Carnivores: 724
Tick 1471: Plants: 713, Herbivores: 518, Carnivores: 736
Tick 1472: Plants: 758, Herbivores: 527, Carnivores: 755
Tick 1473: Plants: 783, Herbivores: 547, Carnivores: 769
Tick 1474: Plants: 810, Herbivores: 563, Carnivores: 762
Tick 1475: Plants: 757, Herbivores: 537, Carnivores: 812
Tick 1476: Plants: 766, Herbivores: 531, Carnivores: 753
Tick 1477: Plants: 774, Herbivores: 518, Carnivores: 781
Tick 1478: Plants: 780, Herbivores: 506, Carnivores: 760
Tick 1479: Plants: 825, Herbivores: 537, Carnivores: 780
Tick 1480: Plants: 803, Herbivores: 542, Carnivores: 800
Tick 1481: Plants: 857, Herbivores: 505, Carnivores: 827
Tick 1482: Plants: 793, Herbivores: 504, Carnivores: 769
Tick 1483: Plants: 716, Herbivores: 491, Carnivores: 823
Tick 1484: Plants: 804, Herbivores: 515, Carnivores: 777
Tick 1485: Plants: 838, Herbivores: 512, Carnivores: 794
Tick 1486: Plants: 866, Herbivores: 457, Carnivores: 776
Tick 1487: Plants: 794, Herbivores: 475, Carnivores: 817
Tick 1488: Plants: 927, Herbivores: 532, Carnivores: 874
Tick 1489: Plants: 848, Herbivores: 512, Carnivores: 818
Tick 1490: Plants: 838, Herbivores: 518, Carnivores: 806
Tick 1491: Plants: 829, Herbivores: 495, Carnivores: 829
Tick 1492: Plants: 844, Herbivores: 510, Carnivores: 829
Tick 1493: Plants: 817, Herbivores: 516, Carnivores: 813
Tick 1494: Plants: 828, Herbivores: 535, Carnivores: 853
Tick 1495: Plants: 815, Herbivores: 504, Carnivores: 839
Tick 1496: Plants: 828, Herbivores: 513, Carnivores: 827
Tick 1497: Plants: 742, Herbivores: 519, Carnivores: 834
Tick 1498: Plants: 846, Herbivores: 530, Carnivores: 806
Tick 1499: Plants: 868, Herbivores: 503, Carnivores: 820
Tick 1500: Plants: 907, Herbivores: 539, Carnivores: 807
Tick 1501: Plants: 955, Herbivores: 518, Carnivores: 805
Tick 1502: Plants: 937, Herbivores: 488, Carnivores: 803
Tick 1503: Plants: 955, Herbivores: 519, Carnivores: 851
Tick 1504: Plants: 1034, Herbivores: 512, Carnivores: 820
Tick 1505: Plants: 1015, Herbivores: 527, Carnivores: 809
Tick 1506: Plants: 956, Herbivores: 535, Carnivores: 787
Tick 1507: Plants: 934, Herbivores: 534, Carnivores: 793
Tick 1508: Plants: 868, Herbivores: 523, Carnivores: 776
Tick 1509: Plants: 840, Herbivores: 512, Carnivores: 769
Tick 1510: Plants: 869, Herbivores: 467, Carnivores: 784
Tick 1511: Plants: 877, Herbivores: 496, Carnivores: 754
Tick 1512: Plants: 932, Herbivores: 484, Carnivores: 744
Tick 1513: Plants: 893, Herbivores: 465, Carnivores: 726
Tick 1514: Plants: 859, Herbivores: 456, Carnivores: 723
Tick 1515: Plants: 901, Herbivores: 426, Carnivores: 711
Tick 1516: Plants: 885, Herbivores: 435, Carnivores: 730
Tick 1517: Plants: 910, Herbivores: 443, Carnivores: 737
Tick 1518: Plants: 892, Herbivores: 415, Carnivores: 712
Tick 1519: Plants: 867, Herbivores: 399, Carnivores: 714
Tick 1520: Plants: 931, Herbivores: 399, Carnivores: 707
Tick 1521: Plants: 912, Herbivores: 410, Carnivores: 707
Tick 1522: Plants: 1086, Herbivores: 400, Carnivores: 719
Tick 1523: Plants: 963, Herbivores: 356, Carnivores: 701
Tick 1524: Plants: 1007, Herbivores: 370, Carnivores: 675
Tick 1525: Plants: 969, Herbivores: 383, Carnivores: 685
Tick 1526: Plants: 1011, Herbivores: 372, Carnivores: 695
Tick 1527: Plants: 970, Herbivores: 338, Carnivores: 653
Tick 1528: Plants: 1018, Herbivores: 362, Carnivores: 653
Tick 1529: Plants: 1089, Herbivores: 400, Carnivores: 641
Tick 1530: Plants: 1097, Herbivores: 399, Carnivores: 649
Tick 1531: Plants: 1040, Herbivores: 379, Carnivores: 649
Tick 1532: Plants: 980, Herbivores: 371, Carnivores: 624
Tick 1533: Plants: 1032, Herbivores: 379, Carnivores: 631
Tick 1534: Plants: 1047, Herbivores: 360, Carnivores: 612
Tick 1535: Plants: 1041, Herbivores: 361, Carnivores: 639
Tick 1536: Plants: 1129, Herbivores: 401, Carnivores: 621
Tick 1537: Plants: 1074, Herbivores: 395, Carnivores: 600
Tick 1538: Plants: 1021, Herbivores: 366, Carnivores: 612
Tick 1539: Plants: 1102, Herbivores: 363, Carnivores: 609
Tick 1540: Plants: 1103, Herbivores: 398, Carnivores: 590
Tick 1541: Plants: 993, Herbivores: 412, Carnivores: 574
Tick 1542: Plants: 1109, Herbivores: 407, Carnivores: 570
Tick 1543: Plants: 1189, Herbivores: 425, Carnivores: 574
Tick 1544: Plants: 1158, Herbivores: 444, Carnivores: 578
Tick 1545: Plants: 1042, Herbivores: 446, Carnivores: 562
Tick 1546: Plants: 1085, Herbivores: 428, Carnivores: 568
Tick 1547: Plants: 1078, Herbivores: 444, Carnivores: 564
Tick 1548: Plants: 1002, Herbivores: 464, Carnivores: 565
Tick 1549: Plants: 1206, Herbivores: 500, Carnivores: 550
Tick 1550: Plants: 1125, Herbivores: 510, Carnivores: 544
Tick 1551: Plants: 1118, Herbivores: 481, Carnivores: 553
Tick 1552: Plants: 1019, Herbivores: 466, Carnivores: 544
Tick 1553: Plants: 1009, Herbivores: 458, Carnivores: 549
Tick 1554: Plants: 1073, Herbivores: 494, Carnivores: 565
Tick 1555: Plants: 1023, Herbivores: 491, Carnivores: 572
Tick 1556: Plants: 982, Herbivores: 495, Carnivores: 569
Tick 1557: Plants: 1129, Herbivores: 535, Carnivores: 563
Tick 1558: Plants: 1036, Herbivores: 491, Carnivores: 583
Tick 1559: Plants: 1039, Herbivores: 503, Carnivores: 569
Tick 1560: Plants: 989, Herbivores: 538, Carnivores: 590
Tick 1561: Plants: 988, Herbivores: 510, Carnivores: 593
Tick 1562: Plants: 982, Herbivores: 521, Carnivores: 586
Tick 1563: Plants: 988, Herbivores: 531, Carnivores: 594
Tick 1564: Plants: 1001, Herbivores: 560, Carnivores: 501
Tick 1565: Plants: 991, Herbivores: 540, Carnivores: 632
Tick 1566: Plants: 951, Herbivores: 532, Carnivores: 606
Tick 1567: Plants: 927, Herbivores: 563, Carnivores: 609
Tick 1568: Plants: 940, Herbivores: 556, Carnivores: 619
Tick 1569: Plants: 897, Herbivores: 564, Carnivores: 647
Tick 1570: Plants: 869, Herbivores: 608, Carnivores: 655
Tick 1571: Plants: 910, Herbivores: 578, Carnivores: 652
Tick 1572: Plants: 937, Herbivores: 600, Carnivores: 663
Tick 1573: Plants: 837, Herbivores: 600, Carnivores: 677
Tick 1574: Plants: 868, Herbivores: 620, Carnivores: 689
Tick 1575: Plants: 792, Herbivores: 602, Carnivores: 701
Tick 1576: Plants: 828, Herbivores: 613, Carnivores: 698
Tick 1577: Plants: 773, Herbivores: 626, Carnivores: 684
Tick 1578: Plants: 758, Herbivores: 595, Carnivores: 708
Tick 1579: Plants: 1015, Herbivores: 766, Carnivores: 756
Tick 1580: Plants: 797, Herbivores: 652, Carnivores: 747
Tick 1581: Plants: 804, Herbivores: 666, Carnivores: 765
Tick 1582: Plants: 770, Herbivores: 673, Carnivores: 790
Tick 1583: Plants: 726, Herbivores: 646, Carnivores: 784
Tick 1584: Plants: 697, Herbivores: 668, Carnivores: 758
Tick 1585: Plants: 819, Herbivores: 678, Carnivores: 817
Tick 1586: Plants: 743, Herbivores: 687, Carnivores: 810
Tick 1587: Plants: 762, Herbivores: 696, Carnivores: 783
Tick 1588: Plants: 740, Herbivores: 683, Carnivores: 831
Tick 1589: Plants: 711, Herbivores: 699, Carnivores: 856
Tick 1590: Plants: 726, Herbivores: 726, Carnivores: 864
Tick 1591: Plants: 690, Herbivores: 672, Carnivores: 825
Tick 1592: Plants: 693, Herbivores: 637, Carnivores: 859
Tick 1593: Plants: 717, Herbivores: 693, Carnivores: 868
Tick 1594: Plants: 598, Herbivores: 709, Carnivores: 862
Tick 1595: Plants: 671, Herbivores: 650, Carnivores: 857
Tick 1596: Plants: 687, Herbivores: 672, Carnivores: 852
Tick 1597: Plants: 664, Herbivores: 643, Carnivores: 871
Tick 1598: Plants: 713, Herbivores: 629, Carnivores: 873
Tick 1599: Plants: 679, Herbivores: 650, Carnivores: 901
Tick 1600: Plants: 619, Herbivores: 601, Carnivores: 900
Tick 1601: Plants: 618, Herbivores: 599, Carnivores: 931
Tick 1602: Plants: 652, Herbivores: 610, Carnivores: 909
Tick 1603: Plants: 634, Herbivores: 612, Carnivores: 909
Tick 1604: Plants: 649, Herbivores: 598, Carnivores: 891
Tick 1605: Plants: 698, Herbivores: 591, Carnivores: 918
Tick 1606: Plants: 663, Herbivores: 548, Carnivores: 924
Tick 1607: Plants: 689, Herbivores: 564, Carnivores: 879
Tick 1608: Plants: 676, Herbivores: 523, Carnivores: 949
Tick 1609: Plants: 670, Herbivores: 521, Carnivores: 900
Tick 1610: Plants: 658, Herbivores: 527, Carnivores: 893
Tick 1611: Plants: 682, Herbivores: 500, Carnivores: 897
Tick 1612: Plants: 708, Herbivores: 494, Carnivores: 869
Tick 1613: Plants: 752, Herbivores: 466, Carnivores: 863
Tick 1614: Plants: 707, Herbivores: 459, Carnivores: 875
Tick 1615: Plants: 753, Herbivores: 445, Carnivores: 883
Tick 1616: Plants: 728, Herbivores: 411, Carnivores: 875
Tick 1617: Plants: 726, Herbivores: 393, Carnivores: 875
Tick 1618: Plants: 750, Herbivores: 401, Carnivores: 878
Tick 1619: Plants: 691, Herbivores: 382, Carnivores: 857
Tick 1620: Plants: 756, Herbivores: 374, Carnivores: 825
Tick 1621: Plants: 742, Herbivores: 327, Carnivores: 862
Tick 1622: Plants: 822, Herbivores: 362, Carnivores: 845
Tick 1623: Plants: 744, Herbivores: 370, Carnivores: 822
Tick 1624: Plants: 764, Herbivores: 347, Carnivores: 798
Tick 1625: Plants: 878, Herbivores: 351, Carnivores: 874
Tick 1626: Plants: 792, Herbivores: 316, Carnivores: 794
Tick 1627: Plants: 786, Herbivores: 310, Carnivores: 792
Tick 1628: Plants: 822, Herbivores: 320, Carnivores: 791
Tick 1629: Plants: 807, Herbivores: 294, Carnivores: 775
Tick 1630: Plants: 807, Herbivores: 319, Carnivores: 764
Tick 1631: Plants: 809, Herbivores: 314, Carnivores: 779
Tick 1632: Plants: 798, Herbivores: 320, Carnivores: 767
Tick 1633: Plants: 948, Herbivores: 359, Carnivores: 781
Tick 1634: Plants: 837, Herbivores: 338, Carnivores: 716
Tick 1635: Plants: 883, Herbivores: 329, Carnivores: 738
Tick 1636: Plants: 920, Herbivores: 323, Carnivores: 712
Tick 1637: Plants: 881, Herbivores: 350, Carnivores: 707
Tick 1638: Plants: 930, Herbivores: 354, Carnivores: 676
Tick 1639: Plants: 871, Herbivores: 346, Carnivores: 683
Tick 1640: Plants: 896, Herbivores: 371, Carnivores: 677
Tick 1641: Plants: 1008, Herbivores: 374, Carnivores: 703
Tick 1642: Plants: 952, Herbivores: 393, Carnivores: 673
Tick 1643: Plants: 946, Herbivores: 388, Carnivores: 656
Tick 1644: Plants: 1045, Herbivores: 414, Carnivores: 646
Tick 1645: Plants: 916, Herbivores: 404, Carnivores: 651
Tick 1646: Plants: 999, Herbivores: 379, Carnivores: 629
Tick 1647: Plants: 1058, Herbivores: 406, Carnivores: 629
Tick 1648: Plants: 969, Herbivores: 391, Carnivores: 589
Tick 1649: Plants: 1012, Herbivores: 405, Carnivores: 606
Tick 1650: Plants: 1048, Herbivores: 455, Carnivores: 604
Tick 1651: Plants: 1015, Herbivores: 420, Carnivores: 597
Tick 1652: Plants: 998, Herbivores: 435, Carnivores: 578
Tick 1653: Plants: 1033, Herbivores: 444, Carnivores: 616
Tick 1654: Plants: 1049, Herbivores: 441, Carnivores: 592
Tick 1655: Plants: 1036, Herbivores: 447, Carnivores: 592
Tick 1656: Plants: 1051, Herbivores: 441, Carnivores: 592
Tick 1657: Plants: 1049, Herbivores: 464, Carnivores: 608
Tick 1658: Plants: 1058, Herbivores: 500, Carnivores: 590
Tick 1659: Plants: 1000, Herbivores: 482, Carnivores: 612
Tick 1660: Plants: 1022, Herbivores: 525, Carnivores: 585
Tick 1661: Plants: 970, Herbivores: 522, Carnivores: 574
Tick 1662: Plants: 988, Herbivores: 523, Carnivores: 583
Tick 1663: Plants: 985, Herbivores: 544, Carnivores: 570
Tick 1664: Plants: 1019, Herbivores: 538, Carnivores: 578
Tick 1665: Plants: 959, Herbivores: 534, Carnivores: 592
Tick 1666: Plants: 948, Herbivores: 550, Carnivores: 574
Tick 1667: Plants: 998, Herbivores: 545, Carnivores: 591
Tick 1668: Plants: 950, Herbivores: 587, Carnivores: 563
Tick 1669: Plants: 1198, Herbivores: 682, Carnivores: 617
Tick 1670: Plants: 953, Herbivores: 594, Carnivores: 574
Tick 1671: Plants: 924, Herbivores: 593, Carnivores: 610
Tick 1672: Plants: 1016, Herbivores: 609, Carnivores: 631
Tick 1673: Plants: 918, Herbivores: 621, Carnivores: 613
Tick 1674: Plants: 922, Herbivores: 606, Carnivores: 620
Tick 1675: Plants: 916, Herbivores: 631, Carnivores: 630
Tick 1676: Plants: 986, Herbivores: 640, Carnivores: 619
Tick 1677: Plants: 983, Herbivores: 700, Carnivores: 638
Tick 1678: Plants: 974, Herbivores: 698, Carnivores: 629
Tick 1679: Plants: 986, Herbivores: 688, Carnivores: 673
Tick 1680: Plants: 1095, Herbivores: 833, Carnivores: 687
Tick 1681: Plants: 883, Herbivores: 605, Carnivores: 662
Tick 1682: Plants: 867, Herbivores: 656, Carnivores: 665
Tick 1683: Plants: 832, Herbivores: 641, Carnivores: 679
Tick 1684: Plants: 890, Herbivores: 660, Carnivores: 676
Tick 1685: Plants: 790, Herbivores: 625, Carnivores: 666
Tick 1686: Plants: 847, Herbivores: 639, Carnivores: 675
Tick 1687: Plants: 800, Herbivores: 652, Carnivores: 686
Tick 1688: Plants: 883, Herbivores: 655, Carnivores: 707
Tick 1689: Plants: 778, Herbivores: 666, Carnivores: 720
Tick 1690: Plants: 804, Herbivores: 684, Carnivores: 747
Tick 1691: Plants: 784, Herbivores: 646, Carnivores: 737
Tick 1692: Plants: 777, Herbivores: 675, Carnivores: 739
Tick 1693: Plants: 822, Herbivores: 637, Carnivores: 752
Tick 1694: Plants: 814, Herbivores: 611, Carnivores: 769
Tick 1695: Plants: 720, Herbivores: 644, Carnivores: 800
Tick 1696: Plants: 763, Herbivores: 614, Carnivores: 807
Tick 1697: Plants: 765, Herbivores: 595, Carnivores: 796
Tick 1698: Plants: 828, Herbivores: 659, Carnivores: 864
Tick 1699: Plants: 728, Herbivores: 555, Carnivores: 841
Tick 1700: Plants: 728, Herbivores: 575, Carnivores: 820
Tick 1701: Plants: 778, Herbivores: 593, Carnivores: 871
Tick 1702: Plants: 765, Herbivores: 569, Carnivores: 829
Tick 1703: Plants: 731, Herbivores: 518, Carnivores: 851
Tick 1704: Plants: 736, Herbivores: 559, Carnivores: 851
Tick 1705: Plants: 766, Herbivores: 519, Carnivores: 834
Tick 1706: Plants: 828, Herbivores: 609, Carnivores: 876
Tick 1707: Plants: 792, Herbivores: 518, Carnivores: 842
Tick 1708: Plants: 729, Herbivores: 490, Carnivores: 800
Tick 1709: Plants: 770, Herbivores: 496, Carnivores: 840
Tick 1710: Plants: 757, Herbivores: 482, Carnivores: 787
Tick 1711: Plants: 701, Herbivores: 474, Carnivores: 805
Tick 1712: Plants: 732, Herbivores: 480, Carnivores: 802
Tick 1713: Plants: 712, Herbivores: 470, Carnivores: 788
Tick 1714: Plants: 683, Herbivores: 455, Carnivores: 782
Tick 1715: Plants: 690, Herbivores: 430, Carnivores: 779
Tick 1716: Plants: 1242, Herbivores: 533, Carnivores: 952
Tick 1717: Plants: 811, Herbivores: 460, Carnivores: 818
Tick 1718: Plants: 719, Herbivores: 411, Carnivores: 832
Tick 1719: Plants: 757, Herbivores: 435, Carnivores: 752
Tick 1720: Plants: 764, Herbivores: 403, Carnivores: 766
Tick 1721: Plants: 738, Herbivores: 396, Carnivores: 771
Tick 1722: Plants: 771, Herbivores: 413, Carnivores: 812
Tick 1723: Plants: 717, Herbivores: 357, Carnivores: 764
Tick 1724: Plants: 835, Herbivores: 375, Carnivores: 771
Tick 1725: Plants: 727, Herbivores: 361, Carnivores: 773
Tick 1726: Plants: 742, Herbivores: 341, Carnivores: 742
Tick 1727: Plants: 754, Herbivores: 358, Carnivores: 738
Tick 1728: Plants: 820, Herbivores: 349, Carnivores: 720
Tick 1729: Plants: 748, Herbivores: 322, Carnivores: 735
Tick 1730: Plants: 799, Herbivores: 330, Carnivores: 729
Tick 1731: Plants: 776, Herbivores: 337, Carnivores: 677
Tick 1732: Plants: 852, Herbivores: 331, Carnivores: 722
Tick 1733: Plants: 896, Herbivores: 319, Carnivores: 649
Tick 1734: Plants: 821, Herbivores: 321, Carnivores: 669
Tick 1735: Plants: 804, Herbivores: 335, Carnivores: 663
Tick 1736: Plants: 803, Herbivores: 332, Carnivores: 640
Tick 1737: Plants: 890, Herbivores: 336, Carnivores: 651
Tick 1738: Plants: 820, Herbivores: 340, Carnivores: 651
Tick 1739: Plants: 880, Herbivores: 329, Carnivores: 642
Tick 1740: Plants: 918, Herbivores: 335, Carnivores: 627
Tick 1741: Plants: 1087, Herbivores: 348, Carnivores: 597
Tick 1742: Plants: 887, Herbivores: 363, Carnivores: 615
Tick 1743: Plants: 880, Herbivores: 360, Carnivores: 616
Tick 1744: Plants: 923, Herbivores: 367, Carnivores: 609
Tick 1745: Plants: 944, Herbivores: 382, Carnivores: 589
Tick 1746: Plants: 912, Herbivores: 375, Carnivores: 594
Tick 1747: Plants: 915, Herbivores: 368, Carnivores: 579
Tick 1748: Plants: 907, Herbivores: 360, Carnivores: 583
Tick 1749: Plants: 923, Herbivores: 361, Carnivores: 570
Tick 1750: Plants: 888, Herbivores: 405, Carnivores: 590
Tick 1751: Plants: 934, Herbivores: 381, Carnivores: 556
Tick 1752: Plants: 917, Herbivores: 411, Carnivores: 549
Tick 1753: Plants: 933, Herbivores: 440, Carnivores: 556
Tick 1754: Plants: 944, Herbivores: 427, Carnivores: 532
Tick 1755: Plants: 977, Herbivores: 423, Carnivores: 565
Tick 1756: Plants: 964, Herbivores: 448, Carnivores: 539
Tick 1757: Plants: 1005, Herbivores: 434, Carnivores: 530
Tick 1758: Plants: 921, Herbivores: 449, Carnivores: 531
Tick 1759: Plants: 1041, Herbivores: 434, Carnivores: 518
Tick 1760: Plants: 1259, Herbivores: 548, Carnivores: 546
Tick 1761: Plants: 958, Herbivores: 461, Carnivores: 525
Tick 1762: Plants: 1028, Herbivores: 447, Carnivores: 542
Tick 1763: Plants: 1070, Herbivores: 459, Carnivores: 530
Tick 1764: Plants: 960, Herbivores: 468, Carnivores: 530
Tick 1765: Plants: 991, Herbivores: 477, Carnivores: 529
Tick 1766: Plants: 1122, Herbivores: 444, Carnivores: 528
Tick 1767: Plants: 995, Herbivores: 466, Carnivores: 545
Tick 1768: Plants: 1011, Herbivores: 475, Carnivores: 548
Tick 1769: Plants: 1002, Herbivores: 481, Carnivores: 535
Tick 1770: Plants: 1001, Herbivores: 485, Carnivores: 544
Tick 1771: Plants: 989, Herbivores: 462, Carnivores: 550
Tick 1772: Plants: 1003, Herbivores: 477, Carnivores: 556
Tick 1773: Plants: 998, Herbivores: 488, Carnivores: 572
Tick 1774: Plants: 1011, Herbivores: 490, Carnivores: 567
Tick 1775: Plants: 984, Herbivores: 499, Carnivores: 534
Tick 1776: Plants: 966, Herbivores: 495, Carnivores: 556
Tick 1777: Plants: 976, Herbivores: 512, Carnivores: 554
Tick 1778: Plants: 1073, Herbivores: 501, Carnivores: 553
Tick 1779: Plants: 989, Herbivores: 534, Carnivores: 577
Tick 1780: Plants: 959, Herbivores: 525, Carnivores: 577
Tick 1781: Plants: 955, Herbivores: 545, Carnivores: 566
Tick 1782: Plants: 957, Herbivores: 554, Carnivores: 573
Tick 1783: Plants: 866, Herbivores: 571, Carnivores: 597
Tick 1784: Plants: 958, Herbivores: 544, Carnivores: 578
Tick 1785: Plants: 1047, Herbivores: 694, Carnivores: 592
Tick 1786: Plants: 914, Herbivores: 599, Carnivores: 619
Tick 1787: Plants: 916, Herbivores: 580, Carnivores: 612
Tick 1788: Plants: 903, Herbivores: 604, Carnivores: 618
Tick 1789: Plants: 942, Herbivores: 656, Carnivores: 652
Tick 1790: Plants: 947, Herbivores: 631, Carnivores: 622
Tick 1791: Plants: 893, Herbivores: 635, Carnivores: 626
Tick 1792: Plants: 1010, Herbivores: 661, Carnivores: 635
Tick 1793: Plants: 943, Herbivores: 681, Carnivores: 671
Tick 1794: Plants: 950, Herbivores: 652, Carnivores: 661
Tick 1795: Plants: 964, Herbivores: 676, Carnivores: 660
Tick 1796: Plants: 920, Herbivores: 616, Carnivores: 670
Tick 1797: Plants: 933, Herbivores: 627, Carnivores: 666
Tick 1798: Plants: 907, Herbivores: 612, Carnivores: 634
Tick 1799: Plants: 886, Herbivores: 459, Carnivores: 670
Tick 1800: Plants: 847, Herbivores: 607, Carnivores: 661
Tick 1801: Plants: 894, Herbivores: 595, Carnivores: 673
Tick 1802: Plants: 865, Herbivores: 590, Carnivores: 626
Tick 1803: Plants: 909, Herbivores: 609, Carnivores: 652
Tick 1804: Plants: 884, Herbivores: 612, Carnivores: 649
Tick 1805: Plants: 859, Herbivores: 614, Carnivores: 711
Tick 1806: Plants: 837, Herbivores: 611, Carnivores: 698
Tick 1807: Plants: 847, Herbivores: 604, Carnivores: 663
Tick 1808: Plants: 813, Herbivores: 556, Carnivores: 659
Tick 1809: Plants: 835, Herbivores: 573, Carnivores: 661
Tick 1810: Plants: 834, Herbivores: 591, Carnivores: 627
Tick 1811: Plants: 796, Herbivores: 590, Carnivores: 667
